seed_term,sponsor,total_trials_since_2020,active_trials_since_2020,early_phase_trials_since_2020,active_early_trials_since_2020,total_trials_since_2020_score,active_trials_since_2020_score,early_phase_trials_since_2020_score,active_early_trials_since_2020_score,trial_activity_score,sponsor_total_active_early,therapeutic_focus_score,activity_trajectory_score,start_slope,starts_early_period,starts_recent_period,effective_indication_breadth,breadth_score,prospect_score
autoimmune diseases,Chugai Pharmaceutical,2,2,2,2,0.25,0.3333333333333333,0.3333333333333333,0.5,0.4375,8,0.25,0.8400000000000001,-3.583229404124382e-18,0.0,2.0,1.7999999999999998,0.7776070961516035,51.451070961516045
autoimmune diseases,Bristol-Myers Squibb,21,16,5,2,1.0,1.0,0.8333333333333334,0.5,0.65,60,0.03333333333333333,0.3260377358490566,-0.2833333333333334,10.0,11.0,2.6129032258064515,0.9701112571628944,49.38853395527674
autoimmune diseases,"Sichuan Baili Pharmaceutical Co., Ltd.",2,2,2,2,0.25,0.3333333333333333,0.3333333333333333,0.5,0.4375,98,0.02040816326530612,0.9400000000000001,0.03333333333333333,0.0,2.0,1.923076923076923,0.8100954344062797,49.18411760936892
autoimmune diseases,Diamyd Medical AB,2,2,1,1,0.25,0.3333333333333333,0.16666666666666666,0.25,0.25,1,1.0,0.4,-0.03333333333333334,1.0,1.0,2.0,0.8297130933355026,48.79713093335503
autoimmune diseases,"TIXiMED, Inc.",1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,2,0.5,0.88,0.03333333333333333,0.0,1.0,3.0,1.0,48.5375
autoimmune diseases,"Chengdu Suncadia Medicine Co., Ltd.",4,2,3,1,0.5,0.3333333333333333,0.5,0.25,0.3125,6,0.16666666666666666,0.9769230769230769,0.05000000000000001,0.0,4.0,3.0,1.0,48.49679487179487
autoimmune diseases,Dianthus Therapeutics,3,3,1,1,0.375,0.5,0.16666666666666666,0.25,0.28125,2,0.5,0.9400000000000001,0.01666666666666666,0.0,2.0,1.0,0.5234906775131802,48.09740677513181
autoimmune diseases,iCell Gene Therapeutics,3,2,3,2,0.375,0.3333333333333333,0.5,0.5,0.46875,5,0.4,0.4,-0.03333333333333334,1.0,1.0,1.7999999999999998,0.7776070961516035,47.21357096151604
autoimmune diseases,NovelMed Therapeutics,2,2,2,2,0.25,0.3333333333333333,0.3333333333333333,0.5,0.4375,8,0.25,0.5,,,,2.7777777777777772,1.0,46.875
autoimmune diseases,Hinge Bio,1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,2,0.5,0.88,0.03333333333333333,0.0,1.0,2.0,0.8297130933355026,46.83463093335503
autoimmune diseases,"Shanghai Lanyi Therapeutics Co., Ltd.",1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,2,0.5,0.88,0.03333333333333333,0.0,1.0,2.0,0.8297130933355026,46.83463093335503
autoimmune diseases,Innovent Biologics (Suzhou) Co. Ltd.,6,3,3,1,0.75,0.5,0.5,0.25,0.35,39,0.02564102564102564,0.9400000000000001,0.049999999999999996,1.0,5.0,3.266666666666667,1.0,46.81282051282052
autoimmune diseases,Dr. Reddy's Laboratories Limited,3,1,2,1,0.375,0.16666666666666666,0.3333333333333333,0.25,0.25625,1,1.0,0.4153846153846156,-0.049999999999999975,1.0,2.0,1.0,0.5234906775131802,46.35509908282411
autoimmune diseases,Polpharma Biologics International AG,1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,1,1.0,0.5,,,,1.0,0.5234906775131802,46.172406775131805
autoimmune diseases,UCB Biopharma SRL,21,11,4,2,1.0,1.0,0.6666666666666666,0.5,0.625,10,0.2,0.2739622641509434,-0.45000000000000007,11.0,10.0,1.0,0.5234906775131802,45.964152058150674
autoimmune diseases,Suzhou Sanegene Bio Inc.,1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,3,0.3333333333333333,0.88,0.016666666666666666,0.0,1.0,3.0,1.0,45.204166666666666
autoimmune diseases,"Travere Therapeutics, Inc.",4,1,3,1,0.5,0.16666666666666666,0.5,0.25,0.28750000000000003,1,1.0,0.02307692307692306,-0.16666666666666669,4.0,0.0,3.0,1.0,44.83653846153847
autoimmune diseases,Encellin,1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,2,0.5,0.78,-1.791614702062191e-18,0.0,1.0,2.0,0.8297130933355026,44.83463093335502
autoimmune diseases,Toll Biotech Co. Ltd. (Beijing),2,1,2,1,0.25,0.16666666666666666,0.3333333333333333,0.25,0.25,2,0.5,0.8400000000000001,-3.583229404124382e-18,0.0,2.0,1.0,0.5234906775131802,44.5349067751318
autoimmune diseases,Athos Therapeutics Inc,2,1,2,1,0.25,0.16666666666666666,0.3333333333333333,0.25,0.25,1,1.0,0.32000000000000006,-0.016666666666666666,1.0,0.0,1.0,0.5234906775131802,44.1349067751318
autoimmune diseases,"Acepodia Biotech, Inc.",1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,2,0.5,0.88,0.03333333333333333,0.0,1.0,1.0,0.5234906775131802,43.772406775131806
autoimmune diseases,"Arcellx, Inc.",1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,2,0.5,0.88,0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,43.772406775131806
autoimmune diseases,Gliknik Inc.,1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,2,0.5,0.88,0.03333333333333333,0.0,1.0,1.0,0.5234906775131802,43.772406775131806
autoimmune diseases,Lubris Bio Pty Ltd,1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,2,0.5,0.88,0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,43.772406775131806
autoimmune diseases,Oscotec Inc.,1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,2,0.5,0.88,0.03333333333333333,0.0,1.0,1.0,0.5234906775131802,43.772406775131806
autoimmune diseases,R-Pharm,1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,2,0.5,0.88,0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,43.772406775131806
autoimmune diseases,Reunion Neuroscience Inc,1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,2,0.5,0.88,0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,43.772406775131806
autoimmune diseases,RiboX Therapeutics Ltd.,1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,2,0.5,0.88,0.05000000000000002,0.0,1.0,1.0,0.5234906775131802,43.772406775131806
autoimmune diseases,Therorna,1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,2,0.5,0.88,0.03333333333333333,0.0,1.0,1.0,0.5234906775131802,43.772406775131806
autoimmune diseases,Zura Bio Inc,1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,2,0.5,0.88,0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,43.772406775131806
autoimmune diseases,Red de Terapia Celular,1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,1,1.0,0.22000000000000008,-0.03333333333333333,1.0,0.0,2.0,0.8297130933355026,43.634630933355034
autoimmune diseases,"Linno Pharmaceuticals, Inc.",1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,3,0.3333333333333333,0.88,0.03333333333333333,0.0,1.0,2.0,0.8297130933355026,43.501297600021694
autoimmune diseases,Synthekine,1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,3,0.3333333333333333,0.88,0.016666666666666666,0.0,1.0,2.0,0.8297130933355026,43.501297600021694
autoimmune diseases,Thomas Advanced Medical LLC,1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,1,1.0,0.12,-0.06666666666666667,1.0,0.0,3.0,1.0,43.337500000000006
autoimmune diseases,Akebia Therapeutics,1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,3,0.3333333333333333,0.88,0.03333333333333333,0.0,1.0,1.7999999999999998,0.7776070961516035,42.98023762818271
autoimmune diseases,"Janssen Research & Development, LLC",19,7,12,2,1.0,1.0,1.0,0.5,0.675,76,0.02631578947368421,0.1648068669527897,-0.5166666666666667,12.0,7.0,1.0,0.5234906775131802,42.807359903661286
autoimmune diseases,Boehringer Ingelheim,3,2,1,1,0.375,0.3333333333333333,0.16666666666666666,0.25,0.25625,63,0.015873015873015872,0.9647058823529412,0.03333333333333334,0.0,3.0,2.571428571428571,0.9613912928910499,42.03799089342964
autoimmune diseases,Hansoh BioMedical R&D Company,3,2,2,2,0.375,0.3333333333333333,0.3333333333333333,0.5,0.44375,26,0.07692307692307693,0.5,-0.01666666666666667,1.0,1.0,2.0,0.8297130933355026,42.02309247181656
autoimmune diseases,"Jade Biosciences, Inc.",1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,4,0.25,0.88,0.03333333333333333,0.0,1.0,2.0,0.8297130933355026,41.83463093335502
autoimmune diseases,"Inventage Lab., Inc.",1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,2,0.5,0.78,-1.791614702062191e-18,0.0,1.0,1.0,0.5234906775131802,41.772406775131806
autoimmune diseases,"Shanghai Simnova Biotechnology Co.,Ltd.",1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,2,0.5,0.78,-1.791614702062191e-18,0.0,1.0,1.0,0.5234906775131802,41.772406775131806
autoimmune diseases,"XBiotech, Inc.",3,1,3,1,0.375,0.16666666666666666,0.5,0.25,0.28125,2,0.5,0.6153846153846154,-0.01666666666666667,1.0,2.0,1.0,0.5234906775131802,41.60509908282411
autoimmune diseases,Sana Biotechnology,1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,3,0.3333333333333333,0.78,-1.791614702062191e-18,0.0,1.0,2.0,0.8297130933355026,41.501297600021694
autoimmune diseases,"Shanghai Bao Pharmaceuticals Co., Ltd.",1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,3,0.3333333333333333,0.78,-1.791614702062191e-18,0.0,1.0,2.0,0.8297130933355026,41.501297600021694
autoimmune diseases,"Hangzhou Highlightll Pharmaceutical Co., Ltd",4,3,2,1,0.5,0.5,0.3333333333333333,0.25,0.3125,4,0.25,0.78,-7.166458808248764e-18,1.0,3.0,1.0,0.5234906775131802,41.459906775131806
autoimmune diseases,Allogene Therapeutics,1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,4,0.25,0.88,0.016666666666666666,0.0,1.0,1.7999999999999998,0.7776070961516035,41.313570961516035
autoimmune diseases,"Nanjing Immunophage Biotech Co., Ltd",1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,5,0.2,0.88,0.016666666666666666,0.0,1.0,2.0,0.8297130933355026,40.83463093335503
autoimmune diseases,Biogen,23,10,3,2,1.0,1.0,0.5,0.5,0.6000000000000001,10,0.2,0.07882037533512062,-0.6833333333333337,17.0,6.0,1.0,0.5234906775131802,40.81131428183423
autoimmune diseases,Quell Therapeutics Limited,2,2,1,1,0.25,0.3333333333333333,0.16666666666666666,0.25,0.25,2,0.5,0.5,-0.01666666666666668,1.0,1.0,2.0,0.8297130933355026,40.79713093335503
autoimmune diseases,"ILAb Co., Ltd.",1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,1,1.0,0.22000000000000008,-0.03333333333333333,1.0,0.0,1.0,0.5234906775131802,40.57240677513181
autoimmune diseases,Urovant Sciences GmbH,1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,1,1.0,0.22000000000000008,-0.03333333333333333,1.0,0.0,1.0,0.5234906775131802,40.57240677513181
autoimmune diseases,Antengene Biologics Limited,1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,3,0.3333333333333333,0.88,0.03333333333333333,0.0,1.0,1.0,0.5234906775131802,40.43907344179847
autoimmune diseases,Shanghai Qilu Pharmaceutical Research and Development Center LTD,1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,3,0.3333333333333333,0.88,0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,40.43907344179847
autoimmune diseases,"Wuhan Createrna Science and Technology Co., Ltd",1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,4,0.25,0.78,-1.791614702062191e-18,0.0,1.0,2.0,0.8297130933355026,39.83463093335503
autoimmune diseases,"AnaptysBio, Inc.",1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,2,0.5,0.68,-0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,39.7724067751318
autoimmune diseases,"Eisai Co., Ltd.",2,1,2,1,0.25,0.16666666666666666,0.3333333333333333,0.25,0.25,2,0.5,0.6000000000000001,-3.583229404124382e-18,1.0,1.0,1.0,0.5234906775131802,39.734906775131805
autoimmune diseases,"Xiamen Amoytop Biotech Co., Ltd.",1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,6,0.16666666666666666,0.88,0.03333333333333333,0.0,1.0,1.7999999999999998,0.7776070961516035,39.64690429484937
autoimmune diseases,Jiangsu Renocell Biotech Company,1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,3,0.3333333333333333,0.68,-0.016666666666666666,0.0,1.0,2.0,0.8297130933355026,39.50129760002169
autoimmune diseases,"Biocity Biopharmaceutics Co., Ltd.",2,2,1,1,0.25,0.3333333333333333,0.16666666666666666,0.25,0.25,4,0.25,0.6000000000000001,-3.583229404124382e-18,1.0,1.0,3.0,1.0,39.5
autoimmune diseases,"Nanjing IASO Biotechnology Co., Ltd.",1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,8,0.125,0.88,0.016666666666666666,0.0,1.0,2.0,0.8297130933355026,39.33463093335503
autoimmune diseases,Curocell Inc.,1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,2,0.5,0.5,,,,2.0,0.8297130933355026,39.23463093335503
autoimmune diseases,Excyte Biopharma Ltd,1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,7,0.14285714285714285,0.88,0.016666666666666666,0.0,1.0,1.7999999999999998,0.7776070961516035,39.170713818658896
autoimmune diseases,Beijing Biotech,1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,32,0.03125,0.88,0.03333333333333333,0.0,1.0,2.7777777777777772,1.0,39.1625
autoimmune diseases,"Jiangsu Hansoh Pharmaceutical Co., Ltd.",1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,42,0.023809523809523808,0.88,0.03333333333333333,0.0,1.0,3.5555555555555554,1.0,39.013690476190476
autoimmune diseases,Incyte Corporation,1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,31,0.03225806451612903,0.88,0.016666666666666666,0.0,1.0,2.571428571428571,0.9613912928910499,38.79657421923308
autoimmune diseases,Citryll BV,1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,4,0.25,0.88,0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,38.7724067751318
autoimmune diseases,Daewoong Pharmaceutical Co. LTD.,1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,9,0.1111111111111111,0.78,-1.791614702062191e-18,0.0,1.0,3.0,1.0,38.75972222222222
autoimmune diseases,Shanghai Henlius Biotech,1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,46,0.021739130434782608,0.88,0.016666666666666666,0.0,1.0,2.571428571428571,0.9613912928910499,38.58619553760615
autoimmune diseases,Beeline Medicines Corporation,1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,1,1.0,0.12,-0.05000000000000002,1.0,0.0,1.0,0.5234906775131802,38.57240677513181
autoimmune diseases,"Beijing Baylx Biotech Co., Ltd.",1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,1,1.0,0.12,-0.05000000000000002,1.0,0.0,1.0,0.5234906775131802,38.57240677513181
autoimmune diseases,ImStem Biotechnology,1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,1,1.0,0.12,-0.05000000000000002,1.0,0.0,1.0,0.5234906775131802,38.57240677513181
autoimmune diseases,"Gracell Biotechnologies (Shanghai) Co., Ltd.",1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,3,0.3333333333333333,0.78,-1.791614702062191e-18,0.0,1.0,1.0,0.5234906775131802,38.43907344179847
autoimmune diseases,"Guangdong Ruishun Biotech Co., Ltd",1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,3,0.3333333333333333,0.78,-1.791614702062191e-18,0.0,1.0,1.0,0.5234906775131802,38.43907344179847
autoimmune diseases,LAPIX Therapeutics Inc.,3,1,2,1,0.375,0.16666666666666666,0.3333333333333333,0.25,0.25625,2,0.5,0.5153846153846154,-0.03333333333333333,1.0,2.0,1.0,0.5234906775131802,38.35509908282411
autoimmune diseases,"CSPC ZhongQi Pharmaceutical Technology Co., Ltd.",1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,25,0.04,0.88,0.016666666666666666,0.0,1.0,2.0,0.8297130933355026,37.63463093335503
autoimmune diseases,"Ever Supreme Bio Technology Co., Ltd.",1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,4,0.25,0.68,-0.016666666666666666,0.0,1.0,1.7999999999999998,0.7776070961516035,37.313570961516035
autoimmune diseases,"Genrix (Shanghai) Biopharmaceutical Co., Ltd.",3,2,2,2,0.375,0.3333333333333333,0.3333333333333333,0.5,0.44375,10,0.2,0.2846153846153847,-0.03333333333333333,2.0,1.0,1.0,0.5234906775131802,37.1147144674395
autoimmune diseases,"NS Pharma, Inc.",1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,5,0.2,0.68,-0.016666666666666666,0.0,1.0,2.0,0.8297130933355026,36.83463093335503
autoimmune diseases,Takeda,9,4,4,1,1.0,0.6666666666666666,0.6666666666666666,0.25,0.4125,26,0.038461538461538464,0.3540983606557377,-0.11666666666666664,4.0,5.0,2.0,0.8297130933355026,36.773328915700546
autoimmune diseases,"Hebei Senlang Biotechnology Inc., Ltd.",1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,7,0.14285714285714285,0.88,0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,36.62954963227467
autoimmune diseases,"Jacobio Pharmaceuticals Co., Ltd.",1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,7,0.14285714285714285,0.88,0.03333333333333333,0.0,1.0,1.0,0.5234906775131802,36.62954963227467
autoimmune diseases,"Spyre Therapeutics, Inc.",1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,7,0.14285714285714285,0.88,0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,36.62954963227467
autoimmune diseases,Philogen S.p.A.,2,1,2,1,0.25,0.16666666666666666,0.3333333333333333,0.25,0.25,13,0.07692307692307693,0.7,0.01666666666666666,1.0,1.0,2.0,0.8297130933355026,36.33559247181656
autoimmune diseases,DualityBio Inc.,1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,9,0.1111111111111111,0.78,-1.791614702062191e-18,0.0,1.0,1.6,0.7216379836168889,35.97610205839112
autoimmune diseases,"SUNHO（China）BioPharmaceutical CO., Ltd.",1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,10,0.1,0.88,0.03333333333333333,0.0,1.0,1.0,0.5234906775131802,35.77240677513181
autoimmune diseases,"Nanjing Leads Biolabs Co.,Ltd",1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,11,0.09090909090909091,0.88,0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,35.590588593313626
autoimmune diseases,Dizal Pharmaceuticals,1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,13,0.07692307692307693,0.88,0.03333333333333333,0.0,1.0,1.0,0.5234906775131802,35.31086831359334
autoimmune diseases,"ModernaTX, Inc.",1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,18,0.05555555555555555,0.88,0.016666666666666666,0.0,1.0,1.0,0.5234906775131802,34.88351788624291
autoimmune diseases,"Chongqing Peg-Bio Biopharm Co., Ltd.",2,1,2,1,0.25,0.16666666666666666,0.3333333333333333,0.25,0.25,5,0.2,0.5,-0.01666666666666667,1.0,1.0,2.0,0.8297130933355026,34.79713093335503
autoimmune diseases,Gilead Sciences,4,1,4,1,0.5,0.16666666666666666,0.6666666666666666,0.25,0.31250000000000006,37,0.02702702702702703,0.41538461538461535,-0.06666666666666667,1.0,2.0,3.571428571428571,1.0,34.47323284823285
autoimmune diseases,Immunocore Ltd,1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,4,0.25,0.5,,,,2.0,0.8297130933355026,34.23463093335503
autoimmune diseases,Celltex Therapeutics Corporation,1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,3,0.3333333333333333,0.5,,,,1.0,0.5234906775131802,32.83907344179847
autoimmune diseases,Seismic Therapeutic AU Pty Ltd,1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,3,0.3333333333333333,0.5,,,,1.0,0.5234906775131802,32.83907344179847
autoimmune diseases,Mannkind Corporation,4,1,1,1,0.5,0.16666666666666666,0.16666666666666666,0.25,0.2375,3,0.3333333333333333,0.3,-0.08333333333333336,2.0,2.0,2.0,0.8297130933355026,32.8387976000217
autoimmune diseases,SynAct Pharma Aps,3,1,3,1,0.375,0.16666666666666666,0.5,0.25,0.28125,3,0.3333333333333333,0.18461538461538463,-0.06666666666666668,2.0,1.0,2.0,0.8297130933355026,32.718605292329386
autoimmune diseases,Alumis Inc,1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,2,0.5,0.32000000000000006,-0.016666666666666666,1.0,0.0,1.0,0.5234906775131802,32.57240677513181
autoimmune diseases,"Mabscale, LLC",1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,2,0.5,0.32000000000000006,-0.016666666666666666,1.0,0.0,1.0,0.5234906775131802,32.57240677513181
autoimmune diseases,Vertex Pharmaceuticals Incorporated,2,2,1,1,0.25,0.3333333333333333,0.16666666666666666,0.25,0.25,14,0.07142857142857142,0.5,-0.01666666666666668,1.0,1.0,2.0,0.8297130933355026,32.22570236192646
autoimmune diseases,"Kriya Therapeutics, Inc.",1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,4,0.25,0.5,,,,1.0,0.5234906775131802,31.172406775131805
autoimmune diseases,"RemeGen Co., Ltd.",9,3,6,1,1.0,0.5,1.0,0.25,0.4375,23,0.043478260869565216,0.028235294117647056,-0.23333333333333336,8.0,1.0,1.7999999999999998,0.7776070961516035,31.085342061260278
autoimmune diseases,"Q Therapeutics, Inc.",1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,2,0.5,0.22000000000000008,-0.03333333333333333,1.0,0.0,1.0,0.5234906775131802,30.572406775131807
autoimmune diseases,"Merck Healthcare KGaA, Darmstadt, Germany, an affiliate of Merck KGaA, Darmstadt, Germany",8,3,3,1,1.0,0.5,0.5,0.25,0.3625,4,0.25,0.09310344827586205,-0.31666666666666665,6.0,2.0,1.0,0.5234906775131802,30.221975740649043
autoimmune diseases,Pfizer,18,2,4,1,1.0,0.3333333333333333,0.6666666666666666,0.25,0.3625,90,0.011111111111111112,0.09310344827586205,-0.7333333333333334,13.0,5.0,3.4489795918367343,1.0,30.209291187739463
autoimmune diseases,"R-Pharm International, LLC",4,2,2,1,0.5,0.3333333333333333,0.3333333333333333,0.25,0.28750000000000003,5,0.2,0.2846153846153846,-0.03333333333333335,2.0,1.0,1.0,0.5234906775131802,29.302214467439498
autoimmune diseases,"Ashvattha Therapeutics, Inc.",1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,3,0.3333333333333333,0.32000000000000006,-0.016666666666666666,1.0,0.0,1.0,0.5234906775131802,29.239073441798467
autoimmune diseases,"Shanghai Cell Therapy Group Co.,Ltd",1,1,1,1,0.125,0.16666666666666666,0.16666666666666666,0.25,0.21875,8,0.125,0.5,,,,1.0,0.5234906775131802,28.672406775131805
autoimmune diseases,Minghui Pharmaceutical (Hangzhou) Ltd,6,6,0,0,0.75,1.0,0.0,0.0,0.1875,10,0.0,0.9647058823529412,0.08333333333333333,0.0,3.0,,0.0,28.66911764705883
autoimmune diseases,Regeneron Pharmaceuticals,4,2,3,1,0.5,0.3333333333333333,0.5,0.25,0.3125,60,0.016666666666666666,0.12,-0.16666666666666669,3.0,1.0,4.94392523364486,1.0,28.35833333333333
autoimmune diseases,CRISPR Therapeutics AG,3,1,3,1,0.375,0.16666666666666666,0.5,0.25,0.28125,4,0.25,0.060000000000000026,-0.05000000000000001,2.0,0.0,1.7999999999999998,0.7776070961516035,28.038570961516037
