nct_id,Indication
NCT06917742,"Lupus Erythematosus, Systemic"
NCT04562766,"Purpura, Thrombocytopenic, Idiopathic"
NCT07348055,"Lupus Erythematosus, Systemic"
NCT07284420,Myasthenia Gravis
NCT05369208,"Purpura, Thrombocytopenic, Idiopathic"
NCT07438496,"Lupus Erythematosus, Systemic"
NCT06291376,"Glomerulonephritis, IGA"
NCT06291376,Proteinuria
NCT06291376,"Renal Insufficiency, Chronic"
NCT06972446,"Arthritis, Rheumatoid"
NCT04088396,"Arthritis, Juvenile"
NCT04088396,Fever
NCT07033559,Myasthenia Gravis
NCT07033559,Fatigue
NCT05562362,"Glomerulosclerosis, Focal Segmental"
NCT05562362,"Glomerulonephritis, IGA"
NCT05352919,"Lupus Erythematosus, Systemic"
NCT05352919,Connective Tissue Diseases
NCT05352919,Immune System Diseases
NCT07035665,"Glomerulonephritis, IGA"
NCT07035665,"Hemoglobinuria, Paroxysmal"
NCT06559163,"Lupus Erythematosus, Systemic"
NCT04730804,Autoimmune Diseases
NCT06276998,"Arthritis, Rheumatoid"
NCT06381284,Myasthenia Gravis
NCT06381284,Neuromuscular Manifestations
NCT06381284,Neuromuscular Diseases
NCT02057159,Multiple Sclerosis
NCT05856760,"Glomerulonephritis, IGA"
NCT05849727,"Arthritis, Rheumatoid"
NCT05016323,"Glomerulonephritis, IGA"
NCT07243782,Hidradenitis Suppurativa
NCT07243782,"Arthritis, Juvenile"
NCT06456580,Myasthenia Gravis
NCT04346654,"Purpura, Thrombocytopenic, Idiopathic"
NCT05885555,"Purpura, Thrombocytopenic, Idiopathic"
NCT06392074,
NCT06517758,Myasthenia Gravis
NCT07598825,"Hepatitis, Autoimmune"
NCT06106074,Multiple Sclerosis
NCT07139743,"Multiple Sclerosis, Chronic Progressive"
NCT07139743,Multiple Sclerosis
NCT05942625,"Glomerulonephritis, IGA"
NCT05942625,"Glomerulosclerosis, Focal Segmental"
NCT05323591,"Arthritis, Rheumatoid"
NCT06375993,Lupus Nephritis
NCT06375993,Autoimmune Diseases
NCT06375993,"Scleroderma, Systemic"
NCT06375993,"Lupus Erythematosus, Systemic"
NCT06375993,Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis
NCT06375993,Myositis
NCT06375993,Stiff-Person Syndrome
NCT04291781,"Glomerulonephritis, IGA"
NCT06806592,"Lung Diseases, Interstitial"
NCT06572384,"Lung Diseases, Interstitial"
NCT06572384,Connective Tissue Diseases
NCT06572384,Autoimmune Diseases
NCT06572384,Lung Diseases
NCT06222034,"Arthritis, Juvenile"
NCT04887532,"Glomerulonephritis, IGA"
NCT05653219,"Purpura, Thrombocytopenic, Idiopathic"
NCT04590716,Myasthenia Gravis
NCT07622108,Graves Ophthalmopathy
NCT05797740,Multiple Sclerosis
NCT06722235,"Purpura, Thrombocytopenic, Idiopathic"
NCT06722235,Thrombocytopenia
NCT06722235,Blood Platelet Disorders
NCT06722235,Hematologic Diseases
NCT06722235,Cytopenia
NCT06722235,Purpura
NCT06722235,Hemorrhagic Disorders
NCT06722235,Autoimmune Diseases
NCT06722235,Immune System Diseases
NCT06722235,Hemorrhage
NCT06722235,Skin Manifestations
NCT06722235,"Purpura, Thrombocytopenic"
NCT06121349,Multiple Sclerosis
NCT06994143,"Arthritis, Rheumatoid"
NCT04225156,"Purpura, Thrombocytopenic, Idiopathic"
NCT07192666,Sjogren's Syndrome
NCT06830395,"Glomerulonephritis, IGA"
NCT06961383,"Multiple Sclerosis, Chronic Progressive"
NCT06961383,Multiple Sclerosis
NCT05047341,"Arthritis, Rheumatoid"
NCT06635772,"Glomerulonephritis, IGA"
NCT06212245,Neuromyelitis Optica
NCT06625671,"Lupus Erythematosus, Systemic"
NCT06625671,"Lupus Erythematosus, Cutaneous"
NCT05627271,Multiple Sclerosis
NCT06293365,"Lupus Erythematosus, Systemic"
NCT06293365,"Arthritis, Rheumatoid"
NCT04992312,"Diabetes Mellitus, Type 1"
NCT04992312,Hypoglycemia
NCT05725434,"Arthritis, Rheumatoid"
NCT05556096,Myasthenia Gravis
NCT07168161,Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis
NCT05162066,"Glomerulonephritis, Membranoproliferative"
NCT05162066,"Glomerulonephritis, IGA"
NCT05162066,"Glomerulonephritis, Membranous"
NCT05796037,Alzheimer Disease
NCT05796037,Cognitive Dysfunction
NCT05796037,Parkinson Disease
NCT05796037,Multiple Sclerosis
NCT06041269,"Arthritis, Rheumatoid"
NCT07210554,"Pemphigoid, Bullous"
NCT07230353,"Arthritis, Rheumatoid"
NCT06697535,Neuromyelitis Optica
NCT07706868,"Arthritis, Juvenile"
NCT07706868,"Still's Disease, Adult-Onset"
NCT06570434,"Lupus Erythematosus, Systemic"
NCT07206758,"Purpura, Thrombocytopenic, Idiopathic"
NCT06371417,Antiphospholipid Syndrome
NCT06371417,"Pemphigoid, Bullous"
NCT06371417,Behcet Syndrome
NCT06371417,Dermatomyositis
NCT06371417,"Purpura, Thrombocytopenic, Idiopathic"
NCT05097989,Lupus Nephritis
NCT05097989,"Glomerulonephritis, IGA"
NCT06557850,Graves Ophthalmopathy
NCT07375758,"Glomerulonephritis, IGA"
NCT06175338,"Arthritis, Rheumatoid"
NCT06753955,Autoimmune Diseases of the Nervous System
NCT06753955,Encephalitis
NCT06411249,"Lupus Erythematosus, Systemic"
NCT06411249,Autoimmune Diseases
NCT06053749,Multiple Sclerosis
NCT06180278,Neuromyelitis Optica
NCT06316791,"Lupus Erythematosus, Systemic"
NCT06780150,Multiple Sclerosis
NCT06989359,"Glomerulonephritis, IGA"
NCT06117020,Muscle Spasticity
NCT06117020,Muscle Hypertonia
NCT06117020,Cerebral Palsy
NCT06117020,Multiple Sclerosis
NCT06117020,Stroke
NCT06117020,"Spastic Paraplegia, Hereditary"
NCT06117020,Dystonia
NCT06117020,Spinal Cord Injuries
NCT05683990,"Diabetes Mellitus, Type 1"
NCT05683990,Autoimmune Diseases
NCT05683990,Metabolic Diseases
NCT05683990,Immune System Diseases
NCT04039477,"Anemia, Hemolytic, Autoimmune"
NCT04039477,"Purpura, Thrombocytopenic, Idiopathic"
NCT04039477,Hemolysis
NCT04039477,Anemia
NCT04039477,Thrombocytopenia
NCT04039477,Hematologic Diseases
NCT06859931,"Lupus Erythematosus, Systemic"
NCT06897657,"Multiple Sclerosis, Relapsing-Remitting"
NCT06897657,Medication Adherence
NCT05688436,Multiple Sclerosis
NCT04333771,"Arthritis, Rheumatoid"
NCT07229144,Myositis
NCT06413654,Neuromyelitis Optica
NCT06890923,Multiple Sclerosis
NCT05540327,"Lupus Erythematosus, Systemic"
NCT05540327,"Lupus Erythematosus, Discoid"
NCT05540327,"Lupus Erythematosus, Cutaneous"
NCT06752356,"Polyradiculoneuropathy, Chronic Inflammatory Demyelinating"
NCT07190053,"Arthritis, Juvenile"
NCT06013995,"Lupus Erythematosus, Discoid"
NCT06013995,"Lupus Erythematosus, Cutaneous"
NCT06013995,"Lupus Erythematosus, Systemic"
NCT07243366,Myasthenia Gravis
NCT07684157,"Arthritis, Rheumatoid"
NCT06859294,"Arthritis, Rheumatoid"
NCT05214677,Osteoarthritis
NCT05214677,"Arthritis, Rheumatoid"
NCT05214677,Back Pain
NCT07175493,"Purpura, Thrombocytopenic, Idiopathic"
NCT07175493,"Anemia, Hemolytic, Autoimmune"
NCT07175493,Evans Syndrome
NCT04925778,"Multiple Sclerosis, Relapsing-Remitting"
NCT07160608,Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis
NCT07160608,Vasculitis
NCT07522099,"Glomerulonephritis, IGA"
NCT07522099,"Glomerulonephritis, Membranoproliferative"
NCT05001698,"Lupus Erythematosus, Systemic"
NCT06408311,"Diabetes Mellitus, Type 1"
NCT06408311,Diabetes Mellitus
NCT07215663,"Lupus Erythematosus, Systemic"
NCT07299019,"Multiple Sclerosis, Chronic Progressive"
NCT05826028,"Multiple Sclerosis, Chronic Progressive"
NCT04941781,Multiple Sclerosis
NCT05629364,Dry Eye Syndromes
NCT06984627,Graves Disease
NCT07161193,Autoimmune Diseases
NCT07177911,"Lupus Erythematosus, Systemic"
NCT06046534,"Lupus Erythematosus, Systemic"
NCT05681481,"Pemphigoid, Bullous"
NCT06929039,"Arthritis, Rheumatoid"
NCT04086745,"Arthritis, Rheumatoid"
NCT05874622,"Arthritis, Rheumatoid"
NCT07049653,"Lupus Erythematosus, Systemic"
NCT04687072,"Purpura, Thrombocytopenic, Idiopathic"
NCT07405970,"Lupus Erythematosus, Systemic"
NCT05395624,Amyotrophic Lateral Sclerosis
NCT05395624,Parkinson Disease
NCT05395624,Alzheimer Disease
NCT05395624,Multiple Sclerosis
NCT06935474,Lupus Nephritis
NCT06935474,"Lupus Erythematosus, Systemic"
NCT06347718,"Lupus Erythematosus, Systemic"
NCT06347718,"Scleroderma, Systemic"
NCT06347718,Dermatomyositis
NCT06347718,Polymyositis
NCT04578834,"Glomerulonephritis, IGA"
NCT04578834,Proteinuria
NCT07549698,"Purpura, Thrombocytopenic, Idiopathic"
NCT05039190,Myasthenia Gravis
NCT06431750,"Arthritis, Juvenile"
NCT06868290,Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis
NCT06868290,Vasculitis
NCT06868290,Granulomatosis with Polyangiitis
NCT06868290,Microscopic Polyangiitis
NCT07389499,"Glomerulonephritis, IGA"
NCT07389499,"Glomerulonephritis, Membranous"
NCT07389499,Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis
NCT07354932,"Glomerulonephritis, IGA"
NCT07720635,Graves Ophthalmopathy
NCT07557420,Neuromyelitis Optica
NCT05635266,Macular Degeneration
NCT05635266,Hypersensitivity
NCT05635266,red meat allergy
NCT05635266,Alzheimer Disease
NCT05635266,Amyloidosis
NCT05635266,"Spondylitis, Ankylosing"
NCT05635266,Arthritis
NCT05635266,Alopecia Areata
NCT05635266,Asthma
NCT05635266,"Dermatitis, Atopic"
NCT05635266,Autistic Disorder
NCT05635266,"Hepatitis, Autoimmune"
NCT05635266,Behcet Syndrome
NCT05635266,beta-Thalassemia
NCT05635266,Neoplasms
NCT05635266,Celiac Disease
NCT05635266,Kidney Diseases
NCT05635266,"Pulmonary Disease, Chronic Obstructive"
NCT05635266,Crohn Disease
NCT05635266,Cystic Fibrosis
NCT05635266,Diabetes Mellitus
NCT05635266,"Epilepsies, Myoclonic"
NCT05635266,Fibromyalgia
NCT05635266,Graves Disease
NCT05635266,Thyroid Diseases
NCT05635266,Hepatitis
NCT05635266,Hidradenitis Suppurativa
NCT05635266,Leukemia
NCT05635266,"Lupus Erythematosus, Systemic"
NCT05635266,Lymphoma
NCT05635266,Multiple Sclerosis
NCT05635266,Myasthenia Gravis
NCT05635266,Heart Diseases
NCT05635266,Parkinson Disease
NCT05635266,Pemphigus
NCT05635266,Fibrosis
NCT05635266,Psoriasis
NCT05635266,Schizophrenia
NCT05635266,"Scleroderma, Diffuse"
NCT05635266,"Anemia, Sickle Cell"
NCT05635266,Stroke
NCT05635266,"Colitis, Ulcerative"
NCT05635266,Vasculitis
NCT05635266,Vitiligo
NCT07007962,"Purpura, Thrombocytopenic, Idiopathic"
NCT05083182,"Arthritis, Juvenile"
NCT05702983,Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis
NCT06567470,"Arthritis, Rheumatoid"
NCT07409181,"Lupus Erythematosus, Systemic"
NCT06468683,"Lupus Erythematosus, Systemic"
NCT06683612,Idiopathic Pulmonary Fibrosis
NCT06683612,Multiple Sclerosis
NCT06683612,"Multiple Sclerosis, Chronic Progressive"
NCT06683612,Neuroinflammatory Diseases
NCT06683612,Demyelinating Diseases
NCT06683612,Autoimmune Diseases
NCT06683612,Pathologic Processes
NCT06683612,"Demyelinating Autoimmune Diseases, CNS"
NCT06683612,Autoimmune Diseases of the Nervous System
NCT06683612,Nervous System Diseases
NCT06683612,Immune System Diseases
NCT06683612,Sclerosis
NCT06248619,Graves Ophthalmopathy
NCT07245992,"Arthritis, Rheumatoid"
NCT06538064,"Polyradiculoneuropathy, Chronic Inflammatory Demyelinating"
NCT06797375,Hematologic Diseases
NCT06797375,Autoimmune Diseases
NCT06564311,Multiple Sclerosis
NCT07236801,"Lupus Erythematosus, Systemic"
NCT07236801,"Scleroderma, Systemic"
NCT07236801,Sjogren's Syndrome
NCT07236801,Myositis
NCT07236801,Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis
NCT07236801,Antiphospholipid Syndrome
NCT05203419,"Lupus Erythematosus, Systemic"
NCT05203419,Autoimmune Diseases
NCT05203419,Inflammation
NCT07083739,"Purpura, Thrombocytopenic, Idiopathic"
NCT05271409,Myelin Oligodendrocyte Glycoprotein Antibody-Associated Disease
NCT07321093,"Multiple Sclerosis, Relapsing-Remitting"
NCT07321093,Multiple Sclerosis
NCT05380934,"Arthritis, Rheumatoid"
NCT04940065,"Multiple Sclerosis, Relapsing-Remitting"
NCT04940065,Multiple Sclerosis
NCT04163016,"Arthritis, Rheumatoid"
NCT04163016,"Arthritis, Psoriatic"
NCT04163016,Crohn Disease
NCT04163016,Axial Spondyloarthritis
NCT05517421,Graves Ophthalmopathy
NCT05517421,Autoimmune Diseases
NCT05247216,"Arthritis, Rheumatoid"
NCT05054140,Multiple Sclerosis
NCT05054140,"Multiple Sclerosis, Chronic Progressive"
NCT04280718,"Polyradiculoneuropathy, Chronic Inflammatory Demyelinating"
NCT05253976,"Arthritis, Rheumatoid"
NCT05181215,"Multiple Sclerosis, Relapsing-Remitting"
NCT06280755,Multiple Sclerosis
NCT06280755,Neuromyelitis Optica
NCT06280755,Myelin Oligodendrocyte Glycoprotein Antibody-Associated Disease
NCT06280755,Disease Progression
NCT06711887,Lupus Nephritis
NCT07570316,Graves Disease
NCT05767736,Multiple Sclerosis
NCT07423533,"Arthritis, Rheumatoid"
NCT05198310,"Arthritis, Rheumatoid"
NCT05967520,"Lupus Erythematosus, Systemic"
NCT05398510,"Glomerulonephritis, IGA"
NCT07083960,"Anemia, Hemolytic, Autoimmune"
NCT07083960,"Purpura, Thrombocytopenic, Idiopathic"
NCT06548620,Sclerosis
NCT06548620,Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis
NCT06548620,Neuromyelitis Optica
NCT06721013,"Purpura, Thrombocytopenic, Idiopathic"
NCT05246280,"Arthritis, Rheumatoid"
NCT04963296,"Lupus Erythematosus, Systemic"
NCT06392386,Myasthenia Gravis
NCT07330245,"Lupus Erythematosus, Systemic"
NCT06103877,"Arthritis, Rheumatoid"
NCT03987802,"Diabetes Mellitus, Type 1"
NCT03987802,"Diabetes Mellitus, Type 2"
NCT06141473,Multiple Sclerosis
NCT06575153,Autoimmune Diseases of the Nervous System
NCT06575153,Encephalitis
NCT04643470,Lupus Nephritis
NCT07145502,Autoimmune Diseases of the Nervous System
NCT07660172,"Purpura, Thrombocytopenic, Idiopathic"
NCT05378672,Hypoglycemia
NCT05378672,"Diabetes Mellitus, Type 1"
NCT05378672,Diabetes Mellitus
NCT06841042,"Lupus Erythematosus, Systemic"
NCT05132569,Myasthenia Gravis
NCT07039916,Myasthenia Gravis
NCT07039916,Autoimmune Diseases
NCT06955598,"Lupus Erythematosus, Systemic"
NCT07067463,"Multiple Sclerosis, Chronic Progressive"
NCT07038447,"Lupus Erythematosus, Systemic"
NCT07038447,Lupus Nephritis
NCT07038447,"Scleroderma, Systemic"
NCT07038447,Myositis
NCT07024563,"Glomerulonephritis, IGA"
NCT07024563,IgA Vasculitis
NCT07024563,Proteinuria
NCT06157086,Multiple Sclerosis
NCT06154252,Myositis
NCT06154252,Dermatomyositis
NCT06154252,Autoimmune Diseases
NCT06744920,Myasthenia Gravis
NCT06408259,"Multiple Sclerosis, Relapsing-Remitting"
NCT06408259,Multiple Sclerosis
NCT05232396,"Arthritis, Rheumatoid"
NCT06715462,Diabetes Mellitus
NCT06715462,"Diabetes Mellitus, Type 1"
NCT06715462,"Diabetes Mellitus, Type 2"
NCT06715462,Pain
NCT06715462,Peripheral Nervous System Diseases
NCT06715462,Neuritis
NCT04446000,
NCT07146087,Multiple Sclerosis
NCT07146087,Sclerosis
NCT07730632,"Glomerulonephritis, IGA"
NCT06916806,"Lupus Erythematosus, Systemic"
NCT06916806,Myositis
NCT06916806,"Arthritis, Rheumatoid"
NCT06916806,Musculoskeletal Diseases
NCT06916806,Neuromuscular Diseases
NCT06916806,Nervous System Diseases
NCT06916806,Muscular Diseases
NCT06916806,Dermatomyositis
NCT06916806,Polymyositis
NCT06916806,Arthritis
NCT03828344,"Arthritis, Rheumatoid"
NCT04294667,"Lupus Erythematosus, Systemic"
NCT06987851,Multiple Sclerosis
NCT07413341,"Lupus Erythematosus, Systemic"
NCT07413341,Sjogren's Syndrome
NCT07413341,"Scleroderma, Systemic"
NCT07413341,Myositis
NCT05533372,"Arthritis, Rheumatoid"
NCT04895696,"Lupus Erythematosus, Systemic"
NCT04895696,Connective Tissue Diseases
NCT04895696,Autoimmune Diseases
NCT04895696,Immune System Diseases
NCT07187713,Hypertensive Nephropathy
NCT07187713,"Renal Insufficiency, Chronic"
NCT07187713,Diabetic Nephropathies
NCT07187713,Kidney Diseases
NCT05376579,"Multiple Sclerosis, Chronic Progressive"
NCT05063162,Myelin Oligodendrocyte Glycoprotein Antibody-Associated Disease
NCT05353179,Granulomatosis with Polyangiitis
NCT05353179,"Lymphohistiocytosis, Hemophagocytic"
NCT07306585,"Lupus Erythematosus, Systemic"
NCT07306585,"Lupus Erythematosus, Cutaneous"
NCT05095623,Bacterial Infections
NCT05095623,Autoimmune Diseases
NCT05248659,"Glomerulonephritis, IGA"
NCT04638426,"Arthritis, Rheumatoid"
NCT06340490,"Lupus Erythematosus, Systemic"
NCT06340490,Autoimmune Diseases
NCT05605782,"Multiple Sclerosis, Relapsing-Remitting"
NCT05605782,Neoplasms
NCT05605782,Macular Edema
NCT05133297,"Arthritis, Rheumatoid"
NCT07032662,"Polyradiculoneuropathy, Chronic Inflammatory Demyelinating"
NCT07546942,Autism Spectrum Disorder
NCT07546942,Autistic Disorder
NCT07546942,Learning Disabilities
NCT07546942,Communication
NCT07546942,Intestinal Diseases
NCT05232825,"Multiple Sclerosis, Chronic Progressive"
NCT04968912,Sjogren's Syndrome
NCT06106828,Graves Ophthalmopathy
NCT07249632,Myasthenia Gravis
NCT07609719,Multiple Sclerosis
NCT07609719,"Multiple Sclerosis, Chronic Progressive"
NCT06548607,"Lupus Erythematosus, Systemic"
NCT06548607,"Scleroderma, Systemic"
NCT06548607,Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis
NCT06548607,Myositis
NCT06548607,Sjogren's Syndrome
NCT06548607,Autoimmune Diseases
NCT06359041,Myasthenia Gravis
NCT06359041,Autoimmune Diseases
NCT06414954,Myasthenia Gravis
NCT06704269,Myasthenia Gravis
NCT04224688,"Purpura, Thrombocytopenic, Idiopathic"
NCT04951622,Myasthenia Gravis
NCT06103773,"Arthritis, Rheumatoid"
NCT06527872,Lupus Nephritis
NCT05070858,Myasthenia Gravis
NCT05392127,"Arthritis, Rheumatoid"
NCT05814159,"Arthritis, Juvenile"
NCT05814159,"Still's Disease, Adult-Onset"
NCT06419205,"Glomerulonephritis, IGA"
NCT06419205,Lupus Nephritis
NCT06419205,"Complement Component 3 Deficiency, Autosomal Recessive"
NCT07142642,Graves Ophthalmopathy
NCT05609630,"Arthritis, Juvenile"
NCT04956744,Multiple Sclerosis
NCT06290128,"Polyradiculoneuropathy, Chronic Inflammatory Demyelinating"
NCT06290128,Autoimmune Diseases of the Nervous System
NCT06290128,Nervous System Diseases
NCT05531565,"Lupus Erythematosus, Cutaneous"
NCT05531565,"Lupus Erythematosus, Discoid"
NCT05531565,"Lupus Erythematosus, Systemic"
NCT06909253,Myasthenia Gravis
NCT06411639,"Lupus Erythematosus, Systemic"
NCT03884400,Neoplasms
NCT03884400,Digestive System Diseases
NCT03884400,Autoimmune Diseases
NCT03884400,Nephritis
NCT04733040,Glomerulonephritis
NCT04733040,"Glomerulonephritis, Membranous"
NCT06314282,"Lupus Erythematosus, Systemic"
NCT06314282,Autoimmune Diseases
NCT05169034,"Diabetes Mellitus, Type 1"
NCT05169034,"Diabetes Mellitus, Type 2"
NCT07459114,Thrombotic Microangiopathies
NCT07459114,"Purpura, Thrombocytopenic, Idiopathic"
NCT05811416,"Multiple Sclerosis, Relapsing-Remitting"
NCT05265728,"Multiple Sclerosis, Relapsing-Remitting"
NCT04908865,"Lupus Erythematosus, Systemic"
NCT06020144,"Arthritis, Rheumatoid"
NCT05889806,Neoplasms
NCT05889806,Hematologic Neoplasms
NCT05889806,Digestive System Diseases
NCT05889806,Autoimmune Diseases
NCT05889806,Communicable Diseases
NCT05889806,Cardiovascular Diseases
NCT05889806,Urogenital Diseases
NCT05889806,Kidney Diseases
NCT05598684,Crohn Disease
NCT05598684,"Colitis, Ulcerative"
NCT05598684,"Arthritis, Rheumatoid"
NCT05598684,"Spondylitis, Ankylosing"
NCT05598684,"Arthritis, Psoriatic"
NCT06488209,Autoimmune Diseases
NCT06795893,"Lupus Erythematosus, Systemic"
NCT05630547,Multiple Sclerosis
NCT04146285,Neuromyelitis Optica
NCT05218655,Leigh Disease
NCT05218655,Diffuse Cerebral Sclerosis of Schilder
NCT05218655,Mitochondrial Encephalomyopathies
NCT05218655,MELAS Syndrome
NCT05218655,MERRF Syndrome
NCT05218655,Drug Resistant Epilepsy
NCT07634744,"Glomerulonephritis, IGA"
NCT06696716,Pemphigus
NCT07295847,"Scleroderma, Systemic"
NCT07295847,Myositis
NCT07295847,"Arthritis, Rheumatoid"
NCT06982547,"Arthritis, Rheumatoid"
NCT07294365,"Purpura, Thrombocytopenic, Idiopathic"
NCT05090371,"Multiple Sclerosis, Relapsing-Remitting"
NCT05090371,Multiple Sclerosis
NCT05090371,Recurrence
NCT05609812,Lupus Nephritis
NCT05609812,"Lupus Erythematosus, Systemic"
NCT05785819,"Purpura, Thrombocytopenic, Idiopathic"
NCT05785819,Thrombocytopenia
NCT04721821,"Arthritis, Rheumatoid"
NCT07144514,"Lupus Erythematosus, Systemic"
NCT04274452,"Purpura, Thrombocytopenic, Idiopathic"
NCT04181762,Lupus Nephritis
NCT04181762,"Lupus Erythematosus, Systemic"
NCT07688980,"Lupus Erythematosus, Systemic"
NCT05363917,"Arthritis, Rheumatoid"
NCT06193889,Myasthenia Gravis
NCT06193889,Autoimmune Diseases
NCT06712407,"Glomerulonephritis, IGA"
NCT06712407,"Kidney Failure, Chronic"
NCT06540144,Myasthenia Gravis
NCT06312644,"Hemoglobinuria, Paroxysmal"
